,date,text,polarity,Vader Sentiment
803,2020-11-15 05:39:26,"['_Livio', 'Hell', 'of', 'a', 'wig', 'collection', 'too']",0.0,0.0
804,2020-11-15 03:37:19,"['_lab', 'It', 'would', 'be', 'great', 'if', 'labs', 'could', 'give', 'people', 'this', 'level', 'of', 'granular', 'feedback', 'in', 'their', 'results']",0.8,0.0
805,2020-11-15 03:19:00,"['RT', '_lab', 'Great', 'questionIt’s', 'more', 'complex', 'question', 'and', 'depends', 'on', 'why', 'the', 'test', 'is', 'being', 'used', 'iedo', 'you', 'want', 'to', 'kn…']",0.3333333333333333,0.0
806,2020-11-15 02:52:28,"['Worth', 'reading', 'this', 'thread', 'if', 'you’re', 'curious', 'about', 'rona', 'testing']",0.09999999999999999,0.0
807,2020-11-15 02:39:19,"['_lab', 'They', 'should', 'be', 'imoIf', 'you', 'get', 'a', 'blood', 'pressure', 'testthey', 'tell', 'you', 'the', 'numbernot', 'just', 'if', 'it’s', 'high/not-highThere', 'is', 'not', 'a', 'clear', 'consensus', 'on', 'what', 'Ct', 'value', 'of', 'what', 'cov2', 'gene', 'constitutes', '“positive”.']",0.08863636363636362,0.0
808,2020-11-15 00:42:50,"['A', 'little', 'up', '&ampdownFeels', 'just', 'like', 'a', 'regular', 'coldbut', 'more', 'body', 'achy', '&ampcloudy', 'head', 'than', 'coughing/sneezingDayQuil', 'rocks.']",0.10416666666666667,0.0
809,2020-11-15 00:37:50,"['_lab', 'In', 'your', 'opinionat', 'what', 'Ct', 'number', 'for', 'the', 'cov2', 'N1', 'gene', 'should', 'a', 'PCR', 'test', 'probably', 'be', 'regarded', 'as', 'positiveIf', 'I’m', 'asking', 'the', 'wrong', 'questionwhat', 'is', 'a', 'better', 'question?']",0.0,0.0
810,2020-11-14 23:49:24,"['_lab', '!']",0.0,0.0
811,2020-11-14 23:09:27,"['Coolbut', 'please', 'be', 'super', 'cautiousExpect', 'two', 'steps', 'forwardone', 'backLot', 'of', 'new', 'code', 'was', 'merged.']",0.23484848484848483,0.0
812,2020-11-14 22:43:18,"['Just', 'a', 'scratchWe', 'can', 'buff', 'it', 'out.']",0.0,0.0
813,2020-11-14 22:42:35,"['Am', 'getting', 'wildly', 'different', 'results', 'from', 'different', 'labsbut', 'most', 'likely', 'I', 'have', 'a', 'moderate', 'case', 'of', 'covidMy', 'symptoms', 'are', 'that', 'of', 'a', 'minor', 'coldwhich', 'is', 'no', 'surprisesince', 'a', 'coronavirus', 'is', 'a', 'type', 'of', 'cold.']",-0.021428571428571425,0.0
814,2020-11-14 21:33:02,"['NPCs', 'all', 'the', 'way', 'up']",0.0,0.0
815,2020-11-14 20:25:34,['Ahem'],0.0,0.0
816,2020-11-14 20:13:06,"['Unless', 'you’re', 'on', 'DMT']",0.0,0.0
817,2020-11-14 20:11:13,"['Laws', 'of', 'thermodynamics:', '1You', 'can’t', 'win', '2You', 'can’t', 'break', 'even', '3You', 'can’t', 'stop', 'playing']",0.8,0.0
818,2020-11-14 19:51:56,"['Shakes', 'fist', 'at', 'entropy']",0.0,0.0
819,2020-11-14 16:10:16,"['Big', 'expansion', 'of', 'beta', 'program', 'in', '6', 'to', '8', 'weeks!']",0.0,0.0
820,2020-11-14 08:45:04,"['_nunez', 'InterestingMy', 'Thursday', 'night', 'saliva', 'sample', 'came', 'back', 'today', 'with', 'N1', 'gene', '(unique', 'to', 'cov2showing', 'at', 'cycle', '26', '&ampN3', '(generic', 'sarsat', '24I', 'get', 'results', 'of', 'today’s', 'test', 'tomorrowAlmost', 'no', 'symptoms', 'todayso', 'hopefully', 'better', 'results.']",0.21875,0.0
821,2020-11-14 08:26:05,"['_Enough', 'What’s', 'honey?']",0.0,0.0
822,2020-11-14 06:33:48,"['Feels', 'that', 'way']",0.0,0.0
823,2020-11-14 06:24:19,"['This', 'seems', 'accurate']",0.4000000000000001,0.0
824,2020-11-14 06:11:36,"['Cold', 'symptoms', 'are', 'gone', 'for', 'now', '😀🚀💫']",-0.6,0.0
825,2020-11-14 05:00:38,"['There', 'are', 'degrees', 'of', 'pos']",0.0,0.0
826,2020-11-14 00:43:52,"['_H', '_roi', 'Heneghan', 'makes', 'a', 'lot', 'of', 'senseHilarious', 'that', 'he', 'has', 'to', 'clarify', 'that', 'he', 'runs', 'the', 'Center', 'for', '*Evidence-BasedMedicine', 'at', 'Oxford', '🤣🤣General', 'public', 'doesn’t', 'realize', 'quite', 'how', 'much', 'of', 'medicine', 'is', 'subjective', 'or', 'outright', 'witchcraft.']",0.03333333333333333,0.0
827,2020-11-14 00:31:54,"['The', 'number', 'of', 'PCR', 'amplification', 'cycles', 'required', 'to', 'detect', 'the', 'virus', 'is', 'a', 'rough', 'indicator', 'of', 'your', 'viral', 'loadFrom', 'what', 'I', 'can', 'gatheryou’re', 'probably', 'not', 'infectious', 'above', '30', '&ampyou', 'probably', 'are', 'below', '25Sound', 'about', 'right?']",0.0619047619047619,0.0
828,2020-11-13 23:32:16,"['_H', '_roi', 'This', 'a', 'great', 'referenceWorth', 'a', 'read.']",0.8,0.0
829,2020-11-13 23:22:43,"['Case', 'closed']",-0.1,0.0
830,2020-11-13 23:15:38,['Soon'],0.0,0.0
831,2020-11-13 22:21:06,"['Fwiwlab', 'I', 'just', 'spoke', 'to', 'thinks', 'below', '30', 'is', 'accurate30', 'to', '40', 'gets', 'dicey', '&ampabove', '40', 'is', 'bsWill', 'talk', 'to', 'several', 'more', 'labsThere', 'must', 'be', 'a', 'graph', 'of', 'PCR', 'amplification', 'cycle', 'vs', 'false', 'positive', 'rate', 'somewhere.']",0.08181818181818179,0.0
832,2020-11-13 21:47:44,"['Lab', 'I', 'just', 'spoke', 'to', 'said', 'cov2', 'PCR', 'detection', '(N1', '&ampN3', 'genesbelow', '30', 'cycles', 'is', 'reliable', '&ampabove', '40', 'cycles', 'is', 'not']",0.0,0.0
833,2020-11-13 21:42:34,"['Notethis', 'is', 'not', 'the', 'spike', 'proteinThey', 'don’t', 'consider', 'that', 'reliable.']",0.0,0.0
834,2020-11-13 21:41:59,"['Just', 'spoke', 'directly', 'to', 'a', 'testing', 'labTheir', 'main', 'PCR', 'search', 'is', 'for', 'the', 'N1', 'geneunique', 'to', 'cov2N3', 'is', 'also', 'soughtbut', 'is', 'generic', 'to', 'other', 'sars', 'virusesHigh', 'PCR', 'cycle', 'count', '*doesgive', 'false', 'positivesbut', 'they', 'believe', 'accuracy', 'is', 'good', 'below', '30', 'cycles', '&amp40', 'cycles', 'is', 'their', 'max.']",0.07361111111111109,0.0
835,2020-11-13 19:39:18,['Strange'],-0.05,0.0
836,2020-11-13 19:28:31,"['Possible', 'explanation', 'for', 'the', 'dramatic', 'decline', 'in', 'cold', '&ampflu', 'prevalence', 'vs', 'prior', 'yearsIf', 'someone', 'comes', 'in', 'with', 'cold/flu', 'symptoms', '&ampfalsely', 'tests', 'positive', 'for', 'cov2they', 'will', 'assume', 'they', 'have', 'itwhen', 'in', 'fact', 'they', 'simply', 'have', 'some', 'other', 'form', 'of', 'seasonal', 'cold/flu.']",-0.133008658008658,0.0
837,2020-11-13 19:25:10,"['Moreoverlower', 'the', 'true', 'prevalencethe', 'higher', 'the', 'false', 'positive', 'number', 'will', 'beThis', 'sounds', 'obviousbut', 'it', 'could', 'mean', 'a', 'very', 'high', 'false', 'positive', 'percentage', 'if', 'true', 'prevalence', 'is', 'low.']",0.050004545454545433,0.0
838,2020-11-13 19:21:54,['From'],0.0,0.0
839,2020-11-13 17:55:05,"['_e_morgan', 'Sure', 'is']",0.5,0.0
840,2020-11-13 17:41:59,"['Would', 'be', 'great', 'to', 'hear', 'from', 'people', 'who', 'know', 'a', 'lot', 'about', 'the', 'PCR', 'testing', 'industryWhat’s', 'the', 'approximate', 'false', 'positive', 'rateall', 'things', 'consideredfor', 'cov2', 'PCR', 'tests?']",0.0568181818181818,0.0
841,2020-11-13 17:07:09,['Interesting'],0.5,0.0
842,2020-11-13 17:04:52,"['_beans', 'Interesting']",0.5,0.0
843,2020-11-13 16:28:32,"['What', 'is', 'the', 'general', 'population', '(no', 'knowledge', 'of', 'symptomsaccuracy', 'of', 'a', 'sars-cov2', 'PCR', 'test', '&ampis', 'it', 'possible', 'to', 'generate', 'a', 'false', 'positive', 'if', 'you', 'simply', 'run', 'enough', 'cycles?']",-0.020454545454545472,0.0
844,2020-11-13 12:17:36,"['A', 'good', 'PCR', 'test', 'should', 'identify', 'if', 'I', 'have', 'the', 'cov2', 'spike', 'proteinsalthough', 'I', 'have', 'heard', 'some', 'low', 'accuracy', 'numbers', 'for', 'those', 'tooHard', 'to', 'get', 'a', 'straight', 'answer', 'False', 'positives', 'will', 'roughly', 'scale', 'with', 'of', 'tests', '&ampdaily', 'test', 'rate', 'has', 'gone', 'ballistic']",0.07999999999999996,0.0
845,2020-11-13 11:23:04,"['Mild', 'sniffles', '&ampcough', '&ampslight', 'fever', 'past', 'few', 'daysRight', 'nowno', 'symptomsalthough', 'I', 'did', 'take', 'NyQuil.']",-0.038888888888888896,0.0
846,2020-11-13 11:16:45,"['TechnicallyI', 'tested', 'positivethen', 'negative', 'twicethen', 'positive', 'againso', '“Elon', 'Musk', 'Tests', 'Negative', 'for', 'Covidis', 'an', 'equally', 'correct', 'titleThe', '“rapid', 'antigen', 'testfrom', 'BD', 'seems', 'to', 'be', 'about', 'as', 'useful', 'as', 'a', 'flipping', 'a', 'coin.']",-0.014545454545454539,0.0
847,2020-11-13 06:11:57,"['The', 'carousel', 'turns', 'ever', 'faster']",0.0,0.0
848,2020-11-13 06:08:20,['Yup'],0.0,0.0
849,2020-11-13 05:57:52,['Exactly'],0.25,0.0
850,2020-11-13 05:52:01,"['Symptoms', 'of', 'a', 'typical', 'coldNothing', 'unusual', 'so', 'far.']",0.04444444444444445,0.0
851,2020-11-13 05:50:29,"['If', 'it’s', 'happening', 'to', 'meit’s', 'happening', 'to', 'othersI’m', 'getting', 'PCR', 'tests', 'from', 'separate', 'labsResults', 'will', 'take', 'about', '24', 'hours.']",0.0,0.0
852,2020-11-13 05:47:11,"['Something', 'extremely', 'bogus', 'is', 'going', 'onWas', 'tested', 'for', 'covid', 'four', 'times', 'todayTwo', 'tests', 'came', 'back', 'negativetwo', 'came', 'back', 'positiveSame', 'machinesame', 'testsame', 'nurseRapid', 'antigen', 'test', 'from', 'BD.']",-0.041666666666666664,0.0
853,2020-11-13 03:26:57,"['Burst', 'disk', 'workedso', 'vehicle', 'appears', 'to', 'be', 'okWe’ll', 'have', 'to', 'swap', 'out', 'at', 'least', 'one', 'of', 'the', 'engines.']",-0.3,0.0
854,2020-11-13 02:18:11,"['Maybe', 'melted', 'an', 'engine', 'preburner', 'or', 'fuel', 'hot', 'gas', 'manifoldWhatever', 'it', 'is', 'caused', 'pneumatics', 'lossWe', 'need', 'to', 'design', 'out', 'this', 'problem.']",0.25,0.0
855,2020-11-13 02:09:00,"['We', 'lost', 'vehicle', 'pneumaticsReason', 'unknown', 'at', 'presentLiquid', 'oxygen', 'header', 'tank', 'pressure', 'is', 'risingHopefully', 'triggers', 'burst', 'disk', 'to', 'relieve', 'pressureotherwise', 'it’s', 'going', 'to', 'pop', 'the', 'cork.']",-0.1,0.0
856,2020-11-12 23:06:29,['🤣🤣👍'],0.0,0.0
857,2020-11-12 16:21:37,"['RT', 'Tesla', 'tops', 'list', 'of', '2020’s', 'Most', 'Attractive', 'Employers', 'for', 'US', 'engineering', 'students']",0.65,0.0
858,2020-11-12 15:34:36,"['4', 'Astronauts', 'fly', 'to', '_Station', 'on', 'Sat', 'night', 'from', 'CapeFirst', 'operational', 'flight', 'of', 'Crew', 'Dragon']",0.8,0.0
859,2020-11-12 15:23:01,"['Luck', 'is', 'the', 'best', 'superpower']",1.0,0.0
860,2020-11-12 01:27:27,"['RT', 'Thank', 'you', 'to', 'all', 'those', 'who', 'have', 'served', 'and', 'sacrificed', '#VeteransDay']",0.0,0.0
861,2020-11-11 13:31:25,"['RT', 'Crew', 'access', 'arm', 'swings', 'into', 'place']",0.0,0.0
862,2020-11-11 04:38:41,['Yes'],0.0,0.0
863,2020-11-10 22:02:09,"['It', 'is', 'an', 'honor', 'that', 'they', 'would', 'choose', 'to', 'work', 'with', 'meI', 'strive', 'to', 'ensure', 'that', 'the', 'companies', 'enable', 'creative', '&ampdriven', 'people', 'to', 'reach', 'their', 'potential.']",0.25,0.0
864,2020-11-10 21:24:38,"['Such', 'a', 'privilege', 'to', 'work', 'with', 'people', 'I', 'like', '&amprespect', 'so', 'muchI', 'feel', 'blessed.']",0.0,0.0
865,2020-11-10 20:12:58,"['RT', '_CrewThe', 'Flight', 'Readiness', 'Review', 'for', 'the', 'Crew-1', 'mission', 'to', 'the', '_Station', 'has', 'concludedand', 'and', 'are', 'GO', 't…']",0.0,0.0
866,2020-11-10 16:14:36,"['RT', 'Falcon', '9', 'and', 'Crew', 'Dragon', 'vertical', 'on', 'Launch', 'Complex', '39A']",-0.3,0.0
867,2020-11-10 16:14:04,"['_Bass3d', '_Stanley', 'Probably']",0.0,0.0
868,2020-11-10 16:12:59,"['Happy', 'to', 'see', 'this', ':)']",0.65,0.0
869,2020-11-09 23:08:21,"['I', 'do', 'expect', 'this', 'to', 'become', 'an', 'important', 'product', 'for', 'the', 'worldbut', 'probably', 'not', 'financially', 'material', 'for', 'Tesla']",0.2,0.0
870,2020-11-09 23:05:22,"['_Bass3d', '_Stanley', 'There’s', 'no', 'entry/braking', 'burn', '&amphypersonic', 'angle', 'of', 'attack', 'is', '~70', 'degrees']",0.0,0.0
871,2020-11-09 22:51:18,"['Tesla', 'makes', 'the', 'RNA', 'Bioreactor', 'that', 'can', 'make', 'vaccines', 'curesCureVac', 'has', 'version', '2', 'in', 'useVersion', '3', 'is', 'under', 'development.']",0.0,0.0
872,2020-11-09 22:45:24,"['RT', 'Crew', 'Dragon', 'and', 'Falcon', '9', 'in', 'the', 'hangar', 'at', 'Launch', 'Complex', '39A', 'ahead', 'of', 'launching', 'four', 'astronauts', 'to', 'the', '_stationliftoff…']",-0.3,0.0
873,2020-11-09 22:41:55,['Checking'],0.0,0.0
874,2020-11-09 22:18:38,"['I', 'just', 'hope', 'this', 'game', 'doesn’t', 'twist', 'itself', 'to', 'tedium', 'out', 'of', 'fear', 'of', 'being', 'canceled']",-0.4,0.0
875,2020-11-09 18:38:23,"['RT', 'Rumor', 'has', 'it', 'that', '""Austin', 'Chalkis', 'geologically', 'one', 'of', 'best', 'soils', 'for', 'tunnelingWant', 'to', 'find', 'outAustin', 'jobs', 'now', 'avai…']",1.0,0.0
876,2020-11-09 18:03:19,[],0.0,0.0
877,2020-11-09 16:57:33,"['Yesyou', 'can', 'have', 'my', 'damn', 'cookieshould', 'be', 'a', 'browser', 'setting']",0.0,0.0
878,2020-11-09 15:39:20,"['Thanks', 'to', 'a', 'lot', 'of', 'great', 'Autopilot/AI', 'hardware', '&ampsoftware', 'engineers', 'at', 'Tesla!']",0.6,0.0
879,2020-11-09 02:53:07,"['For', 'sure']",0.5,0.0
880,2020-11-09 02:21:26,"['Will', 'be', 'worth', 'it']",0.3,0.0
881,2020-11-09 02:17:31,['Exactly'],0.25,0.0
882,2020-11-09 02:16:15,['Sure'],0.5,0.0
883,2020-11-09 02:13:16,"['Actuallyit’s', 'still', 'there']",0.0,0.0
884,2020-11-09 01:55:55,"['_Spartan_117', 'Wait', 'until', 'you', 'see', 'what', 'Cybertruck', 'will', 'do']",0.0,0.0
885,2020-11-09 00:41:29,"['This', 'is', 'accidentalWill', 'be', 'back', 'shortly.']",0.0,0.0
886,2020-11-08 19:15:40,"['RT', '20k', 'Superchargers', 'and', 'counting']",0.0,0.0
887,2020-11-08 15:59:23,"['_Inc', 'Am', 'hoping', 'to', 'change', 'booster', 'design', 'to', 'land', 'back', 'on', 'launch', 'mount', 'with', 'no', 'legsWill', 'require', 'extreme', 'precision.']",-0.0625,0.0
888,2020-11-08 14:51:54,"['Chip', 'has', 'temp', 'sensor', '&ampautomatically', 'maintains', 'safe', 'temp']",0.5,0.0
889,2020-11-08 14:49:39,"['_Inc', 'Enough', 'already', 'on', 'my', 'plate', '&ampTesla’sMaybe', 'one', 'day', 'will', 'do', 'a', 'prototypeThose', 'are', 'relatively', 'easyVolume', 'production', 'with', 'high', 'reliability', '&amplow', 'cost', '&amppassing', 'all', 'regulations', 'is', '100X', 'harder.']",0.015,0.0
890,2020-11-08 14:42:56,"['Neuralink', 'won’t', 'overclock', 'the', 'brainit', 'will', 'transfer', 'processing', 'to', 'the', 'supercomputer', 'extension', 'of', 'your', 'brainThis', 'is', 'basically', 'what', 'you', 'do', 'when', 'you', 'use', 'a', 'smartphone', 'or', 'computerbut', 'a', 'Neuralink', 'will', 'have', 'orders', 'of', 'magnitude', 'faster', 'input', '&ampoutputespecially', 'latter.']",0.0,0.0
891,2020-11-08 14:29:30,"['We', 'rewrote', 'all', 'labeling', 'software', 'for', '4DVery', 'different', 'from', 'labeling', 'single', 'photosDojo', 'won’t', 'contribute', 'for', 'about', 'a', 'yearIt’s', 'mostly', 'a', 'generalized', 'NN', 'training', 'computerbut', 'benchmark', 'we’re', 'tracking', 'is', 'frames/secondMust', 'beat', 'next', 'gen', 'GPU/TPU', 'clusters', 'or', 'it’s', 'pointless.']",0.03571428571428572,0.0
892,2020-11-08 13:07:02,"['Version', '1', 'is', 'about', 'a', 'year', 'away']",0.0,0.0
893,2020-11-08 11:46:46,"['_Inc', 'It', 'would', 'appear', 'that', 'their', 'calculations', 'were', 'incorrect']",0.0,0.0
894,2020-11-08 11:41:12,"['_Inc', 'China', 'understands', 'the', 'profound', 'importance', 'of', 'reusabilityThe', 'era', 'of', 'expendable', 'rockets', 'will', 'soon', 'be', 'over.']",0.08333333333333333,0.0
895,2020-11-08 11:10:49,"['♠️♠Tesla', 'Autopilot/AI', 'team', '♠️♠️']",0.0,0.0
896,2020-11-08 11:07:00,"['Good', 'explanation4D', 'is', 'essential', 'for', 'dynamically', 'occluded', 'objectsespecially', 'in', 'large', 'intersections', 'with', 'dense', 'vehicle', '&amppedestrian', 'trafficFrame', 'rate', '&amplatency', 'from', 'frame', 'to', 'wheel', 'vector', 'change', 'also', 'important.']",0.32857142857142857,0.0
897,2020-11-07 20:35:18,['RT'],0.0,0.0
898,2020-11-07 18:26:27,"['The', 'Phantom', 'of', 'the', 'Opera', 'Is', 'here', 'inside', 'your', 'mind']",0.0,0.0
899,2020-11-06 23:41:32,['🇨😀'],0.0,0.0
900,2020-11-06 15:32:21,"['Just', 'looking', 'for', 'problem-solvers', 'who', 'get', 'things', 'done', 'with', 'a', 'high', 'sense', 'of', 'urgencyDon’t', 'care', 'if', 'or', 'where', 'they', 'went', 'to', 'school.']",0.16,0.0
901,2020-11-06 15:31:07,"['When', 'sending', 'your', 'resumeplease', 'describe', 'a', 'few', 'of', 'the', 'hardest', 'problems', 'you', 'solved', '&ampexactly', 'how', 'you', 'solved', 'them']",-0.2,0.0
902,2020-11-06 10:36:02,"['A', 'New', 'Banner', 'is', 'needed', 'Neither', 'hard', 'left', 'nor', 'right']",0.03260281385281384,0.0
903,2020-11-06 10:23:34,"['Another', 'fine', 'day', 'in', 'the', 'simulation', '…']",0.4166666666666667,0.0
904,2020-11-06 10:22:31,"['Faraday', 'invented', 'the', 'electric', 'motorTesla', 'the', '(commutator-freethree-phaseAC', 'induction', 'motorin', 'other', 'wordsa', 'useful', 'electric', 'motor']",0.0875,0.0
905,2020-11-06 10:18:53,"['Maxwell', 'was', 'amazingShould', 'have', 'more', 'recognitionTesla', 'MotorsInc.was', 'almost', 'called', 'Faradayas', 'it', 'took', 'until', 'late', '2004/2005', 'to', 'buy', 'the', 'trademark', 'from', 'a', 'guy', 'who', 'had', 'had', 'it', 'since', '1995.']",0.1,0.0
906,2020-11-06 06:10:41,"['420', 'is', 'ten', 'times', 'better', 'than', '42']",0.25,0.0
907,2020-11-06 05:55:31,['🤗'],0.0,0.0
908,2020-11-06 05:27:25,"['RT', 'Deployment', 'of', 'GPS', 'III-4', 'confirmed']",0.4,0.0
909,2020-11-06 05:27:21,"['RT', 'Falcon', '9’s', 'first', 'stage', 'lands', 'on', 'the', 'Of', 'Course', 'I', 'Still', 'Love', 'You', 'droneship']",0.375,0.0
910,2020-11-06 05:27:10,"['RT', 'Liftoff']",0.0,0.0
911,2020-11-05 22:39:34,"['Awaiting', 'approval', 'from', 'Canadian', 'authorities']",0.0,0.0
912,2020-11-05 09:31:58,"['Recruiting', 'ace', 'engineers', 'for', 'Giga', 'BerlinWill', 'interview', 'in', 'person', 'tomorrow', 'on', 'siteSend', 'resume', 'to', '25Guns.com.']",0.0,0.0
913,2020-11-05 07:59:44,"['_Hurley', 'Stop', 'being', 'a', 'chad']",0.0,0.0
914,2020-11-05 07:59:11,"['_Hurley', 'Uh', 'Chad', 'wtf']",-0.5,0.0
915,2020-11-04 13:26:33,"['Einstein', 'was', 'greatbut', 'did', 'not', 'succeed', 'at', 'engineering', '(and', 'he', 'tried)']",0.0,0.0
916,2020-11-03 18:19:08,"['Yeahthat', 'will', 'be', 'relatively', 'easyas', 'so', 'few', 'users', 'out', 'in', 'the', 'ocean']",-0.1,0.0
917,2020-11-03 15:10:08,"['_Enough', 'Yesalthough', 'I', 'didn’t', 'expect', 'the', 'stock', 'to', 'rise', 'so', 'much', 'so', 'soonThe', 'reason', 'for', 'the', 'stock', 'options', 'is', 'that', 'they’re', 'needed', 'to', 'help', 'pay', 'for', 'humanity', 'to', 'get', 'to', 'Mars', 'in', '10', 'to', '20', 'years.']",0.1,0.0
918,2020-11-03 15:03:24,"['Super', 'appreciate', 'your', 'supportSteveThat', 'convertible', 'loan', 'gave', 'us', '6', 'months', 'of', 'runwayFortunatelyDaimler', 'invested', '$50M', 'in', 'May', '20095', 'months', 'later.']",0.16666666666666666,0.0
919,2020-11-03 14:59:17,"['Closest', 'we', 'got', 'was', 'about', 'a', 'monthThe', 'Model', '3', 'ramp', 'was', 'extreme', 'stress', '&amppain', 'for', 'a', 'long', 'time', 'from', 'mid', '2017', 'to', 'mid', '2019Production', '&amplogistics', 'hell.']",-0.04375,0.0
920,2020-11-03 14:53:45,"['I', 'put', 'in', 'my', 'last', 'moneyeven', 'though', 'I', 'thought', 'we', 'would', 'still', 'failButit', 'was', 'either', 'that', 'or', 'certain', 'death', 'for', 'TeslaExtremely', 'difficult', 'to', 'raise', 'money', 'for', 'an', 'electric', 'car', 'startup', '(considered', 'super', 'quirky', 'back', 'then)while', 'stalwarts', 'like', 'GM', '&ampChrysler', 'were', 'going', 'bankrupt.']",0.007936507936507936,0.0
921,2020-11-03 14:46:26,"['That', 'funding', 'round', 'completed', '6pm', 'on', 'Christmas', 'Eve', 'in', '2008Last', 'hour', 'of', 'last', 'day', 'possibleas', 'investors', 'were', 'leaving', 'town', 'that', 'night', '&ampwe', 'were', '3', 'days', 'away', 'from', 'bankruptcyI', 'put', 'in', 'all', 'money', 'I', 'haddidn’t', 'own', 'a', 'house', '&amphad', 'to', 'borrow', 'money', 'from', 'friends', 'to', 'pay', 'rentDifficult', 'time.']",0.13333333333333333,0.0
922,2020-11-03 01:10:20,"['_bickett', 'Yes']",0.0,0.0
923,2020-11-03 01:05:28,"['Lowering', 'Starlink', 'terminal', 'costwhich', 'may', 'sound', 'rather', 'pedestrianis', 'actually', 'our', 'most', 'difficult', 'technical', 'challenge']",0.08,0.0
924,2020-11-03 01:02:59,"['As', 'soon', 'as', 'we', 'get', 'regulatory', 'approvalHopefullyaround', 'middle', 'of', 'next', 'year.']",0.0,0.0
925,2020-11-03 01:01:50,"['Right', 'nowit', 'takes', 'about', '5', 'mins', 'to', 'set', 'upbutwith', 'future', 'improvementsprobably', 'less', 'than', '3', 'minsNo', 'technical', 'knowledge', 'neededJust', 'point', 'at', 'open', 'sky', '&ampplug', 'in!']",0.023809523809523808,0.0
926,2020-11-02 20:26:20,"['_arne', 'Canada', 'and', 'Norway', 'are', 'next', 'after', 'we', 'get', 'US', 'out', 'of', 'early', 'beta!']",0.0625,0.0
927,2020-11-02 20:24:19,"['_nafnlaus', 'Didn’t', 'realize', 'that', 'was', 'possibleNo', 'problem', 'if', 'there’s', 'a', 'way', 'get', 'current', 'design', 'Cybertruck', 'approved', 'in', 'Europe!']",0.0,0.0
928,2020-11-02 20:21:28,"['As', 'soon', 'as', 'we', 'get', 'country', 'approvalThis', 'is', 'required', 'for', 'each', 'country', 'individuallyas', 'no', 'EU-wide', 'approval', 'system', 'existsProbably', 'start', 'receiving', 'final', '(there', 'are', 'many', 'stepsapprovals', 'around', 'Feb/March.']",0.25,0.0
929,2020-11-02 19:39:37,"['_rassett', 'Lower', 'latitude', 'states', 'need', 'more', 'satellites', 'in', 'positionso', 'probably', 'January']",0.5,0.0
930,2020-11-02 19:36:28,"['Several', 'thousand', 'more', 'Starlink', 'beta', 'participation', 'invitations', 'going', 'out', 'this', 'week']",0.25,0.0
931,2020-11-02 19:32:19,"['New', 'design', 'is', 'better', 'with', 'many', 'minor', 'tweaksEven', 'the', 'small', 'details', 'matter.']",0.16727272727272724,0.0
932,2020-11-02 19:29:20,"['_feed', 'Haha']",0.2,0.0
933,2020-11-02 15:39:45,"['Very', 'close', 'to', 'actual', 'expected', 'flight']",0.03333333333333333,0.0
934,2020-11-02 14:18:19,"['_Lockyer', 'I', 'could', 'not', 'be', 'more', 'excited', 'about', 'the', 'new', 'supercolliderThat', 'saidwhile', 'it', 'is', 'considerably', 'largerI', 'don’t', 'think', 'it', 'necessarily', 'requires', 'all', 'that', 'much', 'incremental', 'engineering.']",0.21856060606060604,0.0
935,2020-11-01 22:27:09,"['_average', 'Suremaybe', 'in', 'a', 'month', 'or', 'so']",-0.15,0.0
936,2020-11-01 22:21:34,"['_average', 'Wellit’s', 'basically', 'a', 'tank', 'from', 'the', 'future', 'that’s', 'road-legalso', 'yeah']",-0.075,0.0
937,2020-11-01 22:20:01,"['_average', 'Tesla', 'Texas', 'team', 'is', 'making', 'great', 'progressGiga', 'Texas', 'factory', 'will', 'be', 'an', 'asskicker.']",0.325,0.0
938,2020-11-01 22:06:29,['Yes'],0.0,0.0
939,2020-11-01 21:05:06,"['Penguin', 'Random', 'House', 'should', 'change', 'the', 'name', 'to', 'Random', 'Penguin🔥']",-0.5,0.0
940,2020-11-01 20:57:18,"['Surealthough', 'it', 'might', 'be', 'quite', 'a', 'short', 'livestreamLot', 'can', 'go', 'wrongbut', 'we’ll', 'provide', 'videowarts', '&ampallYou', 'will', 'see', 'every', 'frame', 'that', 'we', 'do.']",0.0,0.0
941,2020-11-01 20:48:13,"['This', 'is', 'what', 'matters', 'most']",0.5,0.0
942,2020-11-01 02:02:17,"['We’ve', 'tested', 'a', 'sub-scale', 'version', 'in', 'a', 'wind', 'tunnel', 'with', 'active', 'aero', 'closing', 'the', 'loop', 'for', 'stabilityso', 'it', 'will', 'probably', 'work', 'at', 'scalebut', 'reality', 'tends', 'to', 'bite', 'you', 'on', 'the', 'ass']",-0.13333333333333333,0.0
943,2020-11-01 01:54:45,[],0.0,0.0
944,2020-10-31 23:34:19,"['Lord', 'of', 'the', '…']",0.0,0.0
945,2020-10-31 22:09:40,"['YeahAlthoughif', 'it', 'fails', 'right', 'at', 'the', 'endsome', 'landing', 'pad', 'repair', 'will', 'be', 'needed', 'to', 'fill', 'in', 'the', 'crater.']",-0.10714285714285715,0.0
946,2020-10-31 22:04:30,['Minor'],-0.05,0.0
947,2020-10-31 22:03:59,"['Understanding', 'exactly', 'how', 'the', 'body', 'flaps', 'control', 'pitchyaw', '&amproll', 'during', 'descentsuch', 'that', 'the', 'ship', 'is', 'positioned', 'well', 'to', 'relightflip', '&amplandwould', 'be', 'a', 'big', 'win']",0.35000000000000003,0.0
